date,open,high,low,close,volume,0,1,2,3,4
2021-05-18/00:00:00,27.27,29.99,27.5,29.83,32075.0,,,,,
2021-05-19/00:00:00,29.83,32.81,28.7,32.57,24086.0,,,,,
2021-05-20/00:00:00,32.57,32.57,29.5,30.32,15658.0,,,,,
2021-05-23/00:00:00,30.32,32.98,30.0,32.2,22257.0,,,,,
2021-05-24/00:00:00,32.2,34.5,30.75,31.95,51481.0,,,,,
2021-05-25/00:00:00,31.95,32.89,30.03,31.57,39061.0,,,,,
2021-05-26/00:00:00,31.57,34.72,32.0,33.57,37074.0,,,,,
2021-05-27/00:00:00,33.57,36.92,34.73,36.02,43709.0,,,,,
2021-05-30/00:00:00,36.02,36.5,33.66,34.84,21443.0,,,,,
2021-05-31/00:00:00,34.84,34.8,31.41,32.03,21754.0,,,,,
2021-06-01/00:00:00,32.03,32.99,30.5,31.39,23809.0,,,,,
2021-06-02/00:00:00,31.39,32.2,30.68,31.28,11829.0,,,,,
2021-06-03/00:00:00,31.28,31.87,29.55,30.42,8399.0,,,,,
2021-06-06/00:00:00,30.42,30.98,30.0,30.42,2359.0,,,,,
2021-06-07/00:00:00,30.42,30.97,29.95,30.02,6633.0,,,,,
2021-06-08/00:00:00,30.02,30.5,28.5,28.79,9253.0,,,,,
2021-06-09/00:00:00,28.79,29.7,28.16,28.47,6220.0,,,,,
2021-06-10/00:00:00,28.47,31.0,29.05,29.95,9910.0,,,,,
2021-06-13/00:00:00,29.95,31.25,27.01,28.06,34188.0,,,,,
2021-06-14/00:00:00,28.06,27.7,26.14,28.06,2190.0,,,,,
2021-06-15/00:00:00,28.06,27.97,25.5,26.47,7815.0,,,,,
2021-06-16/00:00:00,26.47,28.95,25.63,27.66,4631.0,,,,,
2021-06-17/00:00:00,27.66,30.42,28.15,30.18,27971.0,,,,,
2021-06-20/00:00:00,30.18,33.19,30.7,32.8,39194.0,,,,,
2021-06-21/00:00:00,32.8,36.08,35.5,36.01,12593.0,,,,,
2021-06-22/00:00:00,36.01,39.61,39.61,39.61,14676.0,,,,,
2021-06-23/00:00:00,39.61,43.57,38.01,42.09,203678.0,,,,,
2021-06-24/00:00:00,42.09,46.29,44.5,46.09,61806.0,,,,,
2021-06-27/00:00:00,46.09,50.69,50.59,50.68,45515.0,,,,,
2021-06-28/00:00:00,50.68,55.74,55.74,55.74,6143.0,,,,,
2021-06-29/00:00:00,55.74,61.31,56.11,61.15,127417.0,,,,,
2021-06-30/00:00:00,61.15,67.26,55.04,57.88,134133.0,,,,,
2021-07-04/00:00:00,57.88,53.7,52.1,52.44,38767.0,,,,,
2021-07-05/00:00:00,52.44,57.68,48.0,56.84,121852.0,,,,,
2021-07-06/00:00:00,56.84,59.0,53.4,55.92,75126.0,,,,,
2021-07-07/00:00:00,55.92,58.69,53.6,55.64,57154.0,,,,,
2021-07-08/00:00:00,55.64,59.97,54.04,56.76,66532.0,,,,,
2021-07-11/00:00:00,56.76,62.43,58.0,61.18,43565.0,,,,,
2021-07-12/00:00:00,61.18,67.25,63.0,65.49,69914.0,,,,,
2021-07-13/00:00:00,65.49,69.97,64.0,67.36,55282.0,,,,,
2021-07-14/00:00:00,67.36,69.2,64.51,66.25,25519.0,,,,,
2021-07-15/00:00:00,66.25,68.0,64.1,65.94,45714.0,,,,,
2021-07-18/00:00:00,65.94,66.0,60.6,62.75,34110.0,,,,,
2021-07-25/00:00:00,62.75,62.99,56.6,59.93,31720.0,,,,,
2021-07-26/00:00:00,59.93,62.99,55.06,56.96,45807.0,,,,,
2021-07-27/00:00:00,56.96,60.0,54.0,56.97,58698.0,,,,,
2021-07-28/00:00:00,56.97,60.0,55.57,56.48,33744.0,,,,,
2021-07-29/00:00:00,56.48,56.99,52.4,54.01,34832.0,,,,,
2021-08-01/00:00:00,54.01,57.9,53.15,55.0,24588.0,,,,,
2021-08-02/00:00:00,55.0,56.49,50.5,53.63,27305.0,,,,,
2021-08-03/00:00:00,53.63,55.0,48.3,51.16,20242.0,,,,,
2021-08-04/00:00:00,51.16,54.88,50.0,52.36,40487.0,,,,,
2021-08-05/00:00:00,52.36,53.99,51.5,52.59,12082.0,,,,,
2021-08-08/00:00:00,52.59,54.35,51.01,52.07,12885.0,,,,,
2021-08-09/00:00:00,52.07,53.5,50.86,51.26,10170.0,,,,,
2021-08-10/00:00:00,51.26,52.35,49.5,50.06,12543.0,,,,,
2021-08-11/00:00:00,50.06,53.0,49.25,50.79,39507.0,,,,,
2021-08-15/00:00:00,50.79,51.92,48.02,49.68,16430.0,,,,,
2021-08-16/00:00:00,49.68,50.0,47.55,48.4,16054.0,,,,,
2021-08-17/00:00:00,48.4,49.29,47.15,48.16,13771.0,,,,,
2021-08-18/00:00:00,48.16,51.8,48.0,49.89,41758.0,,,,,
2021-08-19/00:00:00,49.89,50.0,47.62,48.4,14229.0,,,,,
2021-08-22/00:00:00,48.4,48.37,46.11,47.14,14250.0,,,,,
2021-08-23/00:00:00,47.14,51.85,46.75,51.06,57066.0,,,,,
2021-08-24/00:00:00,51.06,54.0,50.01,51.65,31885.0,,,,,
2021-08-25/00:00:00,51.65,50.25,47.85,48.62,22018.0,,,,,
2021-08-26/00:00:00,48.62,49.38,45.6,46.7,20826.0,,,,,
2021-08-29/00:00:00,46.7,48.3,44.02,47.08,4851.0,,,,,
2021-08-30/00:00:00,47.08,49.11,46.81,47.86,13930.0,,,,,
2021-08-31/00:00:00,47.86,49.25,46.25,47.62,5621.0,,,,,
2021-09-01/00:00:00,47.62,50.0,47.2,49.11,10281.0,,,,,
2021-09-02/00:00:00,49.11,50.65,48.1,49.13,3680.0,,,,,
2021-09-05/00:00:00,49.13,50.85,47.05,48.58,10538.0,,,,,
2021-09-06/00:00:00,48.58,48.97,41.02,43.48,7867.0,,,,,
2021-09-07/00:00:00,43.48,48.39,39.1,41.51,8389.0,,,,,
2021-09-08/00:00:00,41.51,44.0,40.95,41.51,1314.0,,,,,
2021-09-09/00:00:00,41.51,44.9,39.01,39.28,3690.0,,,,,
2021-09-12/00:00:00,39.28,41.0,37.92,39.02,3164.0,,,,,
2021-09-13/00:00:00,39.02,44.95,38.15,43.14,15409.0,,,,,
2021-09-14/00:00:00,43.14,44.48,43.25,43.34,6156.0,,,,,
2021-09-15/00:00:00,43.34,44.9,39.21,39.99,8204.0,,,,,
2021-09-16/00:00:00,39.99,41.99,40.0,40.43,7487.0,,,,,
2021-09-19/00:00:00,40.43,43.15,38.21,40.43,4722.0,,,,,
2021-09-20/00:00:00,40.43,40.95,36.2,40.43,6789.0,,,,,
2021-09-21/00:00:00,40.43,37.0,35.1,40.43,3566.0,,,,,
2021-09-22/00:00:00,40.43,39.5,38.01,40.43,4567.0,,,,,
2021-09-23/00:00:00,40.43,39.89,39.5,40.43,600.0,,,,,
2021-09-26/00:00:00,40.43,40.5,39.5,40.43,7060.0,,,,,
2021-09-27/00:00:00,40.43,44.0,40.49,41.19,8765.0,,,,,
2021-09-28/00:00:00,41.19,42.3,40.6,41.19,929.0,,,,,
2021-09-29/00:00:00,41.19,40.5,39.0,41.19,6957.0,,,,,
2021-09-30/00:00:00,41.19,41.9,39.0,41.19,1470.0,,,,,
2021-10-03/00:00:00,41.19,40.88,39.08,41.19,1755.0,,,,,
2021-10-04/00:00:00,41.19,39.3,37.51,41.19,2072.0,,,,,
2021-10-05/00:00:00,41.19,40.0,38.02,41.19,3762.0,,,,,
2021-10-06/00:00:00,41.19,39.83,37.5,41.19,1030.0,,,,,
2021-10-10/00:00:00,41.19,39.0,37.51,41.19,1145.0,,,,,
2021-10-11/00:00:00,41.19,39.83,36.74,41.19,5162.0,,,,,
2021-10-12/00:00:00,41.19,38.99,37.5,41.19,1161.0,,,,,
2021-10-13/00:00:00,41.19,39.0,36.5,41.19,4085.0,,,,,
2021-10-14/00:00:00,41.19,36.5,34.6,41.19,1700.0,,,,,
2021-10-17/00:00:00,41.19,38.85,36.25,41.19,256.0,,,,,
2021-10-18/00:00:00,41.19,39.0,36.0,41.19,4377.0,,,,,
2021-10-19/00:00:00,41.19,37.02,32.96,41.19,4807.0,,,,,
2021-10-20/00:00:00,41.19,35.5,32.96,41.19,6830.0,,,,,
2021-10-24/00:00:00,41.19,36.84,34.1,41.19,1114.0,,,,,
2021-10-25/00:00:00,41.19,34.62,32.96,41.19,8379.0,,,,,
2021-10-26/00:00:00,41.19,34.45,32.96,41.19,2335.0,,,,,
2021-10-27/00:00:00,41.19,34.98,32.96,34.1,9625.0,,,,,
2021-10-28/00:00:00,34.1,36.0,32.5,34.1,5294.0,,,,,
2021-10-31/00:00:00,34.1,39.34,33.5,37.45,12693.0,,,,,
2021-11-01/00:00:00,37.45,41.77,37.6,38.7,17414.0,,,,,
2021-11-02/00:00:00,38.7,40.0,37.26,38.7,5476.0,,,,,
2021-11-03/00:00:00,38.7,38.7,34.01,34.16,9108.0,,,,,
2021-11-04/00:00:00,34.16,35.9,33.02,33.58,15136.0,,,,,
2021-11-07/00:00:00,33.58,36.0,33.0,33.58,1979.0,,,,,
2021-11-08/00:00:00,33.58,34.5,32.57,33.58,6073.0,,,,,
2021-11-09/00:00:00,33.58,35.49,33.0,33.58,5140.0,,,,,
2021-11-10/00:00:00,33.58,32.61,29.26,33.58,5354.0,,,,,
2021-11-11/00:00:00,33.58,33.96,30.0,33.58,8546.0,,,,,
2021-11-14/00:00:00,33.58,32.02,31.31,33.58,1138.0,,,,,
2021-11-15/00:00:00,33.58,30.75,30.0,33.58,3180.0,,,,,
2021-11-16/00:00:00,33.58,30.49,27.25,33.58,4018.0,,,,,
2021-11-17/00:00:00,33.58,31.11,27.25,33.58,1387.0,,,,,
2021-11-18/00:00:00,33.58,30.5,27.25,33.58,3367.0,,,,,
2021-11-21/00:00:00,33.58,27.81,27.5,33.58,100.0,,,,,
2021-11-22/00:00:00,33.58,29.47,26.87,33.58,6004.0,,,,,
2021-11-23/00:00:00,33.58,33.58,28.13,33.58,208.0,,,,,
2021-11-24/00:00:00,33.58,33.58,28.61,33.58,2283.0,,,,,
2021-11-25/00:00:00,33.58,33.58,28.8,33.58,1194.0,,,,,
2021-11-28/00:00:00,33.58,31.42,28.01,33.58,4631.0,,,,,
2021-11-29/00:00:00,33.58,32.74,30.0,32.26,10418.0,,,,,
2021-11-30/00:00:00,32.26,32.26,30.6,32.26,3645.0,,,,,
2021-12-01/00:00:00,32.26,32.2,29.0,32.26,2583.0,,,,,
2021-12-02/00:00:00,32.26,35.98,30.66,34.0,16561.0,,,,,
2021-12-05/00:00:00,34.0,34.0,32.12,34.0,4962.0,,,,,
2021-12-06/00:00:00,34.0,33.9,31.31,34.0,4029.0,,,,,
2021-12-07/00:00:00,34.0,33.0,30.52,34.0,5021.0,,,,,
2021-12-08/00:00:00,34.0,33.0,30.6,34.0,1050.0,,,,,
2021-12-09/00:00:00,34.0,30.61,30.6,34.0,717.0,,,,,
2021-12-12/00:00:00,34.0,32.98,30.65,34.0,1758.0,,,,,
2021-12-13/00:00:00,34.0,32.0,30.0,34.0,1844.0,,,,,
2021-12-14/00:00:00,34.0,31.89,29.75,34.0,1992.0,,,,,
2021-12-15/00:00:00,34.0,37.99,31.0,35.68,30811.0,,,,,
2021-12-16/00:00:00,35.68,33.3,33.09,35.68,773.0,,,,,
2021-12-19/00:00:00,35.68,31.19,31.19,35.68,79.0,,,,,
2021-12-20/00:00:00,35.68,33.5,32.25,35.68,379.0,,,,,
2021-12-21/00:00:00,35.68,32.07,32.05,35.68,82.0,,,,,
2021-12-22/00:00:00,35.68,35.0,32.06,35.68,688.0,,,,,
2021-12-23/00:00:00,35.68,33.1,33.1,35.68,100.0,,,,,
2021-12-26/00:00:00,35.68,36.0,32.1,35.68,1730.0,,,,,
2021-12-27/00:00:00,35.68,32.51,32.5,35.68,480.0,,,,,
2021-12-28/00:00:00,35.68,34.5,30.8,35.68,537.0,,,,,
2021-12-29/00:00:00,35.68,32.1,31.35,35.68,5350.0,,,,,
2021-12-30/00:00:00,35.68,31.99,30.61,35.68,9460.0,,,,,
2022-01-02/00:00:00,35.68,35.45,32.0,35.68,6035.0,,,,,
2022-01-03/00:00:00,35.68,34.8,33.0,35.68,4360.0,,,,,
2022-01-04/00:00:00,35.68,34.4,32.51,35.68,1583.0,,,,,
2022-01-05/00:00:00,35.68,36.0,32.01,34.15,16865.0,,,,,
2022-01-09/00:00:00,34.15,35.98,33.01,34.15,1456.0,,,,,
2022-01-10/00:00:00,34.15,34.0,32.02,34.15,3076.0,,,,,
2022-01-11/00:00:00,22.01,22.89,22.49,22.01,1906.0,,,,,
2022-01-12/00:00:00,34.15,33.46,32.0,34.15,2060.0,,,,,
2022-01-13/00:00:00,34.15,32.0,30.7,34.15,4369.0,,,,,
2022-01-16/00:00:00,34.15,32.1,30.71,34.15,560.0,,,,,
2022-01-17/00:00:00,34.15,31.2,30.7,34.15,1683.0,,,,,
2022-01-18/00:00:00,34.15,31.8,30.73,34.15,850.0,,,,,
2022-01-19/00:00:00,34.15,31.8,30.2,34.15,4230.0,,,,,
2022-01-20/00:00:00,34.15,30.6,30.6,34.15,93.0,,,,,
2022-01-23/00:00:00,34.15,32.39,30.22,34.15,1757.0,,,,,
2022-01-24/00:00:00,34.15,31.98,30.0,34.15,3640.0,,,,,
2022-01-25/00:00:00,34.15,31.94,29.3,34.15,778.0,,,,,
2022-01-26/00:00:00,34.15,34.15,30.01,34.15,1700.0,,,,,
2022-01-30/00:00:00,34.15,34.15,29.5,34.15,3418.0,,,,,
2022-01-31/00:00:00,34.15,31.97,29.8,30.49,15207.0,,,,,
2022-02-01/00:00:00,30.49,31.0,30.05,30.49,2990.0,,,,,
2022-02-02/00:00:00,30.49,30.2,30.0,30.49,1800.0,,,,,
2022-02-03/00:00:00,30.49,30.9,29.8,30.49,350.0,,,,,
2022-02-06/00:00:00,30.49,30.75,29.66,30.49,1105.0,,,,,
2022-02-07/00:00:00,30.49,30.49,28.56,30.49,1594.0,,,,,
2022-02-08/00:00:00,30.49,30.49,26.33,30.49,2102.0,,,,,
2022-02-09/00:00:00,30.49,30.49,27.1,30.49,1800.0,,,,,
2022-02-10/00:00:00,30.49,30.49,27.0,30.49,3203.0,,,,,
2022-02-13/00:00:00,30.49,27.0,24.63,30.49,3886.0,,,,,
2022-02-14/00:00:00,30.49,30.49,24.4,30.49,3441.0,,,,,
2022-02-15/00:00:00,30.49,30.49,24.48,30.49,994.0,,,,,
2022-02-16/00:00:00,30.49,30.49,24.5,30.49,1962.0,,,,,
2022-02-17/00:00:00,30.49,30.49,24.9,30.49,258.0,,,,,
2022-02-20/00:00:00,30.49,30.49,24.7,30.49,3290.0,,,,,
2022-02-22/00:00:00,30.49,30.49,24.7,30.49,861.0,,,,,
2022-02-23/00:00:00,30.49,27.2,24.8,30.49,273.0,,,,,
2022-02-24/00:00:00,30.49,30.49,24.4,30.49,1780.0,,,,,
2022-02-27/00:00:00,30.49,30.49,25.0,30.49,8640.0,,,,,
2022-02-28/00:00:00,30.49,30.49,25.01,30.49,3103.0,,,,,
2022-03-01/00:00:00,30.49,28.9,25.52,26.14,21215.0,,,,,
2022-03-02/00:00:00,26.14,27.5,25.52,25.96,16571.0,,,,,
2022-03-03/00:00:00,25.96,27.2,26.0,25.96,10366.0,,,,,
2022-03-06/00:00:00,25.96,26.99,26.11,25.96,1160.0,,,,,
2022-03-07/00:00:00,25.96,26.5,24.07,25.96,4108.0,,,,,
2022-03-08/00:00:00,25.96,25.96,23.1,25.96,526.0,,,,,
2022-03-09/00:00:00,25.96,25.96,24.01,25.96,2894.0,,,,,
2022-03-10/00:00:00,25.96,25.96,23.0,25.96,8881.0,,,,,
2022-03-13/00:00:00,25.96,25.96,21.51,25.96,4892.0,,,,,
2022-03-14/00:00:00,25.96,25.96,21.51,25.96,3313.0,,,,,
2022-03-15/00:00:00,25.96,25.96,21.23,25.96,5330.0,,,,,
2022-03-16/00:00:00,25.96,25.96,21.13,25.96,12123.0,,,,,
2022-03-17/00:00:00,25.96,25.96,22.0,25.96,4535.0,,,,,
2022-03-20/00:00:00,25.96,25.96,22.0,25.96,3654.0,,,,,
2022-03-21/00:00:00,25.96,25.96,22.02,25.96,5372.0,,,,,
2022-03-22/00:00:00,25.96,25.96,23.0,25.96,4603.0,,,,,
2022-03-23/00:00:00,25.96,26.37,23.36,25.53,23567.0,,,,,
2022-03-24/00:00:00,25.53,28.5,25.01,27.41,38017.0,,,,,
2022-03-27/00:00:00,27.41,28.49,26.42,26.49,16892.0,,,,,
2022-03-28/00:00:00,26.49,27.83,24.78,26.49,10544.0,,,,,
2022-03-29/00:00:00,26.49,26.49,24.82,26.49,2175.0,,,,,
2022-03-30/00:00:00,26.49,25.7,24.02,26.49,2925.0,,,,,
2022-03-31/00:00:00,26.49,26.49,23.2,26.49,4764.0,,,,,
2022-04-03/00:00:00,26.49,24.79,24.05,26.49,1351.0,,,,,
2022-04-04/00:00:00,26.49,25.99,23.65,26.49,1373.0,,,,,
2022-04-05/00:00:00,26.49,26.49,23.9,26.49,430.0,,,,,
2022-04-06/00:00:00,26.49,25.9,23.75,26.49,2085.0,,,,,
2022-04-07/00:00:00,26.49,24.98,23.8,26.49,1547.0,,,,,
2022-04-10/00:00:00,26.49,23.8,23.0,26.49,1408.0,,,,,
2022-04-11/00:00:00,26.49,23.0,22.01,26.49,5090.0,,,,,
2022-04-12/00:00:00,26.49,22.2,22.02,26.49,903.0,,,,,
2022-04-13/00:00:00,26.49,22.5,22.02,26.49,304.0,,,,,
2022-04-14/00:00:00,26.49,22.5,22.0,26.49,2719.0,,,,,
2022-04-17/00:00:00,26.49,22.01,21.2,0.0,2403.0,,,,,
2022-04-18/00:00:00,26.49,22.1,21.22,26.49,4606.0,,,,,
2022-04-19/00:00:00,26.49,26.49,22.1,26.49,1597.0,,,,,
2022-04-20/00:00:00,26.49,24.89,21.55,26.49,4191.0,,,,,
2022-04-21/00:00:00,26.49,24.79,23.01,26.49,3680.0,,,,,
2022-04-26/00:00:00,26.49,23.4,22.05,26.49,1976.0,,,,,
2022-04-27/00:00:00,26.49,23.0,22.23,26.49,354.0,,,,,
2022-04-28/00:00:00,26.49,24.22,22.94,26.49,5691.0,,,,,
2022-05-08/00:00:00,26.49,25.39,22.01,26.49,2064.0,,,,,
2022-05-09/00:00:00,26.49,23.02,22.26,26.49,2305.0,,,,,
2022-05-10/00:00:00,26.49,22.88,22.51,26.49,1502.0,,,,,
2022-05-11/00:00:00,26.49,23.0,22.0,26.49,2835.0,,,,,
2022-05-12/00:00:00,26.49,26.49,22.0,26.49,2045.0,,,,,
2022-05-15/00:00:00,26.49,23.21,22.01,26.49,208.0,,,,,
2022-05-16/00:00:00,26.49,22.1,22.0,26.49,955.0,,,,,
2022-05-17/00:00:00,26.49,23.25,22.5,26.49,3709.0,,,,,
2022-05-18/00:00:00,26.49,22.25,22.11,26.49,94.0,,,,,
2022-05-19/00:00:00,26.49,22.73,21.21,26.49,5675.0,,,,,
2022-05-22/00:00:00,26.49,26.49,22.2,26.49,8281.0,,,,,
2022-05-23/00:00:00,26.49,23.25,22.76,26.49,1553.0,,,,,
2022-05-24/00:00:00,26.49,23.05,22.2,26.49,764.0,,,,,
2022-05-25/00:00:00,26.49,26.49,21.21,26.49,4145.0,,,,,
2022-05-26/00:00:00,26.49,22.0,21.2,26.49,3350.0,,,,,
2022-05-29/00:00:00,26.49,21.95,21.2,26.49,2621.0,,,,,
2022-05-30/00:00:00,26.49,26.49,21.31,26.49,2058.0,,,,,
2022-05-31/00:00:00,26.49,25.93,21.6,25.11,15224.0,,,,,
2022-06-01/00:00:00,25.11,25.99,22.7,25.11,8523.0,,,,,
2022-06-02/00:00:00,25.11,25.23,23.25,25.11,5153.0,,,,,
2022-06-05/00:00:00,25.11,28.74,24.71,25.0,55246.0,,,,,
2022-06-06/00:00:00,25.0,25.02,24.2,25.0,1475.0,,,,,
2022-06-07/00:00:00,25.0,25.24,23.81,25.0,3300.0,,,,,
2022-06-08/00:00:00,25.0,26.37,24.3,25.0,7901.0,,,,,
2022-06-09/00:00:00,25.0,26.54,25.1,25.0,3731.0,,,,,
2022-06-12/00:00:00,25.0,25.99,24.3,25.0,2905.0,,,,,
2022-06-13/00:00:00,25.0,25.59,23.25,25.0,4464.0,,,,,
2022-06-14/00:00:00,25.0,23.45,23.01,25.0,270.0,,,,,
2022-06-15/00:00:00,25.0,25.0,24.0,25.0,2160.0,,,,,
2022-06-16/00:00:00,25.0,24.56,23.7,25.0,530.0,,,,,
2022-06-19/00:00:00,25.0,24.0,23.5,25.0,1303.0,,,,,
2022-06-20/00:00:00,25.0,23.99,23.11,25.0,252.0,,,,,
2022-06-21/00:00:00,25.0,24.0,23.6,25.0,4441.0,,,,,
2022-06-22/00:00:00,25.0,23.5,23.0,25.0,1600.0,,,,,
2022-06-26/00:00:00,25.0,23.6,23.0,25.0,1727.0,,,,,
2022-06-27/00:00:00,25.0,23.95,22.56,25.0,3202.0,,,,,
2022-06-28/00:00:00,25.0,22.56,20.01,25.0,6263.0,,,,,
2022-06-29/00:00:00,25.0,22.01,22.0,25.0,1988.0,,,,,
2022-07-03/00:00:00,25.0,21.15,21.15,25.0,14.0,,,,,
2022-07-04/00:00:00,25.0,21.25,20.05,25.0,1543.0,,,,,
2022-07-05/00:00:00,25.0,21.9,20.9,25.0,655.0,,,,,
2022-07-06/00:00:00,25.0,20.73,20.55,25.0,312.0,,,,,
2022-07-07/00:00:00,25.0,21.45,21.2,25.0,911.0,,,,,
2022-07-17/00:00:00,25.0,21.5,21.0,25.0,2203.0,,,,,
2022-07-18/00:00:00,25.0,22.5,22.0,25.0,700.0,,,,,
2022-07-19/00:00:00,25.0,22.99,22.64,25.0,1000.0,,,,,
2022-07-20/00:00:00,25.0,23.39,21.79,25.0,2297.0,,,,,
2022-07-21/00:00:00,25.0,22.3,22.0,25.0,2168.0,,,,,
2022-07-24/00:00:00,25.0,26.5,23.4,24.08,19036.0,,,,,
2022-07-25/00:00:00,24.08,23.94,23.02,24.08,2279.0,,,,,
2022-07-26/00:00:00,24.08,26.5,23.5,25.06,19503.0,,,,,
2022-07-27/00:00:00,25.06,25.0,24.0,25.06,6697.0,,,,,
2022-07-28/00:00:00,25.06,25.0,24.0,25.06,4500.0,,,,,
2022-07-31/00:00:00,25.06,24.25,24.0,25.06,1611.0,,,,,
2022-08-01/00:00:00,25.06,25.49,23.52,25.06,7537.0,,,,,
2022-08-02/00:00:00,25.06,24.0,23.65,25.06,2665.0,,,,,
2022-08-03/00:00:00,25.06,24.83,23.55,25.06,4545.0,,,,,
2022-08-04/00:00:00,25.06,25.0,23.99,24.31,22069.0,,,,,
2022-08-07/00:00:00,24.31,25.0,24.31,24.31,5996.0,,,,,
2022-08-08/00:00:00,24.31,25.47,24.5,24.31,11367.0,,,,,
2022-08-09/00:00:00,24.31,27.23,25.0,26.05,52277.0,,,,,
2022-08-10/00:00:00,26.05,27.0,26.0,26.47,18996.0,,,,,
2022-08-11/00:00:00,26.47,28.25,26.32,28.06,29488.0,,,,,
2022-08-14/00:00:00,28.06,30.05,28.0,28.28,31776.0,,,,,
2022-08-15/00:00:00,28.28,29.0,27.55,28.28,6958.0,,,,,
2022-08-16/00:00:00,28.28,28.5,27.57,28.28,6923.0,,,,,
2022-08-17/00:00:00,28.28,27.7,26.75,28.28,4896.0,,,,,
2022-08-18/00:00:00,28.28,28.0,26.55,28.28,3984.0,,,,,
2022-08-21/00:00:00,28.28,28.9,27.4,28.28,8981.0,,,,,
2022-08-22/00:00:00,28.28,29.3,27.42,28.28,1272.0,,,,,
2022-08-23/00:00:00,28.28,28.99,26.81,28.28,6281.0,,,,,
2022-08-24/00:00:00,28.28,27.27,26.03,28.28,2720.0,,,,,
2022-08-25/00:00:00,28.28,27.11,26.15,28.28,3897.0,,,,,
2022-08-28/00:00:00,28.28,27.2,26.03,28.28,2576.0,,,,,
2022-08-29/00:00:00,28.28,27.08,25.5,28.28,4000.0,,,,,
2022-08-30/00:00:00,28.28,26.7,25.36,28.28,1586.0,,,,,
2022-08-31/00:00:00,28.28,25.6,25.5,28.28,794.0,,,,,
2022-09-01/00:00:00,28.28,25.02,24.72,28.28,3700.0,,,,,
2022-09-04/00:00:00,28.28,25.62,24.0,28.28,5833.0,,,,,
2022-09-05/00:00:00,28.28,25.49,24.07,28.28,3852.0,,,,,
2022-09-06/00:00:00,28.28,27.19,25.4,28.28,10221.0,,,,,
2022-09-07/00:00:00,28.28,27.0,25.0,25.93,12379.0,,,,,
2022-09-08/00:00:00,25.93,26.93,25.1,25.93,3547.0,,,,,
2022-09-11/00:00:00,25.93,26.0,26.0,25.93,800.0,,,,,
2022-09-12/00:00:00,25.93,27.0,25.09,25.93,5345.0,,,,,
2022-09-13/00:00:00,25.93,25.95,24.61,25.93,4425.0,,,,,
2022-09-14/00:00:00,25.93,26.48,25.5,25.93,3250.0,,,,,
2022-09-15/00:00:00,25.93,26.78,25.0,25.63,13287.0,,,,,
2022-09-18/00:00:00,25.63,26.59,24.02,25.63,9126.0,,,,,
2022-09-19/00:00:00,25.63,24.96,24.94,25.63,1000.0,,,,,
2022-09-20/00:00:00,25.63,24.5,24.0,25.63,1427.0,,,,,
2022-09-21/00:00:00,25.63,25.0,24.25,25.63,4187.0,,,,,
2022-09-22/00:00:00,25.63,24.89,22.55,25.63,1300.0,,,,,
2022-09-25/00:00:00,25.63,24.83,24.05,25.63,2048.0,,,,,
2022-09-26/00:00:00,25.63,25.15,24.5,25.63,2516.0,,,,,
2022-09-27/00:00:00,25.63,25.0,24.55,25.63,3470.0,,,,,
2022-09-28/00:00:00,25.63,25.39,24.5,25.63,8392.0,,,,,
2022-09-29/00:00:00,25.63,25.45,24.72,25.63,2439.0,,,,,
2022-10-02/00:00:00,25.63,26.0,24.77,25.63,3460.0,,,,,
2022-10-03/00:00:00,25.63,24.77,24.05,25.63,1500.0,,,,,
2022-10-04/00:00:00,25.63,25.84,24.55,25.63,8.0,,,,,
2022-10-05/00:00:00,25.63,25.0,24.5,25.63,1804.0,,,,,
2022-10-09/00:00:00,25.63,24.24,24.07,25.63,200.0,,,,,
2022-10-10/00:00:00,25.63,24.75,24.07,25.63,11.0,,,,,
2022-10-11/00:00:00,25.63,24.24,22.51,25.63,407.0,,,,,
2022-10-12/00:00:00,25.63,23.55,22.51,25.63,1285.0,,,,,
2022-10-13/00:00:00,25.63,22.51,21.0,22.01,26134.0,,,,,
2022-10-16/00:00:00,22.01,22.49,21.61,22.01,2259.0,,,,,
2022-10-17/00:00:00,22.01,22.91,21.78,22.01,3321.0,,,,,
2022-10-18/00:00:00,22.01,23.6,22.01,22.01,10722.0,,,,,
2022-10-19/00:00:00,22.01,23.29,22.28,22.01,2658.0,,,,,
2022-10-20/00:00:00,22.01,22.79,22.12,22.01,839.0,,,,,
2022-10-23/00:00:00,22.01,23.68,22.52,22.01,2220.0,,,,,
2022-10-24/00:00:00,22.01,23.65,21.55,22.01,5288.0,,,,,
2022-10-25/00:00:00,22.01,22.64,21.0,22.01,5570.0,,,,,
2022-10-26/00:00:00,22.01,22.01,21.08,22.01,5947.0,,,,,
2022-10-27/00:00:00,22.01,22.0,21.3,22.01,2533.0,,,,,
2022-10-30/00:00:00,22.01,22.55,21.3,22.01,2742.0,,,,,
2022-10-31/00:00:00,22.01,22.52,21.33,22.01,2683.0,,,,,
2022-11-01/00:00:00,22.01,22.89,22.49,22.01,1906.0,,,,,
2022-11-02/00:00:00,22.01,22.6,21.31,22.01,3413.0,,,,,
2022-11-03/00:00:00,22.01,22.01,21.5,22.01,4653.0,,,,,
2022-11-06/00:00:00,22.01,21.51,21.3,22.01,3103.0,,,,,
2022-11-08/00:00:00,22.01,21.75,21.41,22.01,810.0,,,,,
